 [02:18:25]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:25]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:25]  INP: S 3, D 8, Dp 43, Sp 15, Pr 1, Fl 0x03, Sz 194 VIA: KISS
 [02:18:25]  RDP 0x55b2da321be0: Received in S 3: syn 0, ack 1, eack 0, rst 0, seq_nr 39986, ack_nr 48180, packet_len 190 (185)
 [02:18:25]  FTP: Download : 34/34390 (info)
 [02:18:25]  TX Element Free, time 99329680, seq 48180, una 48181
 [02:18:25]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:25]  INP: S 3, D 8, Dp 43, Sp 15, Pr 1, Fl 0x03, Sz 194 VIA: KISS
 [02:18:25]  RDP 0x55b2da321be0: Received in S 3: syn 0, ack 1, eack 0, rst 0, seq_nr 39987, ack_nr 48180, packet_len 190 (185)
 [02:18:25]  FTP: Download : 35/34390 (info)
 [02:18:25]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
 [02:18:26]  INP: S 3, D 8, Dp 43, Sp 15, Pr 1, Fl 0x03, Sz 194 VIA: KISS
 [02:18:26]  RDP 0x55b2da321be0: Received in S 3: syn 0, ack 1, eack 0, rst 0, seq_nr 39988, ack_nr 48180, packet_len 190 (185)
 [02:18:26]  FTP: Download : 36/34390 (info)
 [02:18:26]  RDP 0x55b2da321be0: Wake Tx task (check timeouts)
